restaurant_name,rating,average_price,average _delivery_time,south_indian_or_not,north_indian_or_not,fast_food_or_not,street_food,biryani_or_not,bakery_or_not,location
Rajesh Sweets & Bakers,4.2,200,45,1,1,1,0,1,0,Varanasi
Rajeshahi Biryani's,4,150,39,0,0,0,0,1,0,Pune
Rajgharana,3.9,200,25,1,1,0,0,1,0,Raipur
Rajgharana - The Royal Taste,3.9,150,35,1,1,0,0,1,1,Raipur
Rajhans Fast Food,3.4,150,33,1,1,1,0,0,0,Bhopal
Rajhans Regent Bakery,3.4,50,47,0,0,1,0,0,1,Bhopal
Rajhans Restaurant,3.5,100,21,1,0,1,0,0,0,Saharanpur
Rajhans Restaurant,4,200,42,1,1,1,0,0,0,Bhopal
Rajhans Thali,3.6,300,49,0,1,0,0,0,0,Bhopal
Rajhans Thali,4.3,100,36,0,1,0,0,0,0,Bhopal
Rajhans Time Out Restaurant,4.1,50,34,0,1,0,0,0,0,Bhopal
Rajinder Da Dhaba,4.2,250,46,0,1,0,0,0,0,NCR
Rajji Sweets & Fast Food,3.1,200,26,0,0,1,0,0,0,Jalandhar
Rajkamal Bhojanalya,4.1,300,23,0,1,0,0,0,0,Indore
Rajkamal Dal Bafle,4.1,100,24,0,1,0,0,0,0,Indore
Rajkamal Ghughra,3.9,100,27,0,0,0,1,0,0,Rajkot
Rajkamal Mess & Restaurant,4.1,200,28,0,1,0,0,0,0,Nagpur
Rajkumar Delite,4.1,150,18,0,1,0,0,1,0,Ujjain
Rajlakshmi Cafe,3.8,150,31,1,0,1,1,0,0,Tirunelveli
Rajlaxmi Bakers,4,150,13,0,0,1,0,0,1,Jamnagar
Rajlaxmi Bakers & Fastfood,4.4,100,17,0,0,1,0,0,0,Jamnagar
Rajmahal Restaurant,4,300,27,1,1,1,0,0,0,Raipur
Rajmahal Restaurant,4.4,200,20,1,1,1,0,0,0,Jaipur
Rajmandir Cold Drinks Palace Road,4.5,100,20,0,0,0,0,0,0,Rajkot
Rajmandir Food Zone,4.3,50,23,0,0,1,0,0,0,Rajkot
Rajmandir Ice Cream,4.3,100,17,0,0,0,0,0,0,Pune
Rajmandir Milk And Milk Products,4.5,150,16,0,0,0,0,0,0,Kolhapur
Rajnandini Restaurant & Banquet,3.8,200,40,0,1,1,0,1,0,Gorakhpur
Rajni Dhaba,4.3,250,44,0,1,0,0,0,0,Chandigarh
Rajni Di Rasoi,3.2,250,33,0,1,0,0,0,0,Bikaner
Rajoriya DK Restaurant,3.7,100,46,0,1,0,1,0,0,Bhopal
Rajoriya Restaurant,4,100,38,1,1,0,0,1,0,Bhopal
Rajpurohit Sweets,4.3,100,18,0,0,0,0,0,1,Kolhapur
Rajpurohit Thali,3.6,150,20,0,1,1,0,0,0,Ludhiana
Rajput Restaurant,4.1,150,29,0,1,0,0,0,0,Nagpur
Rajputana Hotel,4.3,200,35,0,1,0,1,0,0,Udaipur
Rajputana Veg & Nonveg,3.6,100,31,0,1,0,0,0,0,Rajkot
Rajputana's Grill,4,200,48,0,1,0,0,0,0,Bhopal
Rajshahi Rasoi,3.4,150,51,0,1,0,0,1,0,Varanasi
Rajshree Restaurant,3.5,150,54,0,1,0,0,0,0,NCR
Rajshree Restaurant,3.9,200,27,1,1,1,1,0,0,Indore
Rajshree Sandwich,4.4,100,35,0,0,1,1,0,0,Ahmedabad
Rajshree Sweets & Restaurant,4,400,34,1,0,1,0,0,0,Lucknow
Rajshtani Home Food,3.8,150,60,0,0,0,0,0,0,Agra
Raju Batase & Chaat Corner,2.6,200,22,0,0,0,1,0,0,Kanpur
Raju Bhai Amar Restaurant,4.1,250,37,0,1,0,1,0,0,Bhopal
Raju Bhai Chhole Kulche,4.3,400,35,0,1,0,0,0,0,Vadodara
Raju Bhai Ka Dhaba - Mansha Foods,4.2,200,32,0,1,0,0,0,0,Indore
Raju Chacha Dhaba,3.9,50,42,0,1,0,1,0,0,Chandigarh
Raju Chawla Juice Corner,3.2,200,16,0,0,0,1,0,0,Ludhiana
Raju Cheese Corner,4.2,150,17,0,0,0,1,0,0,Jalandhar
Raju Chinese Fast Food,4.2,150,19,0,0,0,0,0,0,Chandigarh
Raju Chinese Fast Food,4.2,150,22,0,0,1,0,0,0,Chandigarh
Raju Dhaba,3.5,100,36,0,1,0,0,0,0,Bikaner
Raju Dhaba Since 1968,4.1,100,31,0,1,0,0,0,0,Raipur
Raju Dosa,3.8,100,18,1,0,0,0,0,0,Jamshedpur
Raju Fast Food,3.3,350,22,0,1,1,0,0,0,Ludhiana
Raju Fast Food And Chat Bhandaar,4,100,37,0,0,1,0,0,0,Ludhiana
Raju Fish And Chicken Corner,4.2,350,18,0,1,0,1,0,0,Amritsar
Raju Hotel,3.6,100,27,0,1,0,0,1,0,Darbhanga
Raju Kitchen Restaurant,3.9,200,23,0,1,0,0,1,0,Allahabad
Raju Maggi Center,4.1,100,35,0,0,1,0,0,0,Surat
Raju Masala Dosa Chinese And Pav Bhaji Centre,3.5,100,29,1,0,0,1,0,0,Jabalpur
Raju Momos,4.3,150,34,0,0,0,0,0,0,Mysore
Raju Omelette,3.9,150,32,0,0,1,1,0,0,Ahmedabad
Raju Omlet,3.7,100,29,0,1,0,1,0,0,Nashik
Raju Omlet,4.3,100,20,0,1,0,1,0,0,Vadodara
Raju Omlet - Vadodara's Famous,3.5,200,41,0,1,0,1,0,0,Surat
Raju Omlet Centre - ROC,3.9,100,25,0,1,0,1,0,0,Vadodara
Raju Pakode Walla,4,100,37,0,0,0,1,0,0,Ludhiana
Raju Parantha,4,200,26,0,1,0,0,0,0,Chandigarh
Raju Patti Samosa,4.4,50,19,0,0,0,1,0,0,Vadodara
Raju Patti Samosa,4.4,150,20,0,0,0,1,0,0,Vadodara
Raju Patti Samosa ( Sursagar wala ),4.4,150,19,0,0,0,1,0,0,Vadodara
Raju Pizza,3.8,150,35,1,0,1,0,0,0,Jabalpur
Raju Punjabi Khana,3.4,100,43,0,1,0,0,1,0,Vadodara
Raju Restaurant,3.6,100,36,0,1,1,0,0,0,Rajkot
Raju Uncle's Chole Bhature,4.2,100,44,0,1,0,0,0,0,Pune
Rajubhai Dabeliwale,4.3,250,31,0,0,0,1,0,0,Nashik
Rajugari Chicken Biryani,4,100,17,0,0,0,0,1,0,Vijayawada
Rajvandan Family Restaurant,3.4,400,45,0,1,1,0,1,0,Bhopal
Rajwada,3.8,250,46,0,0,0,0,0,0,Dehradun
Rajwada,4.2,200,43,0,1,0,0,1,0,Guwahati
Rajwada Rasoi,3.3,500,33,0,1,0,0,0,0,Patna
Rajwadi,4,200,30,1,1,0,0,0,0,Kolhapur
Rajwadi Chicken,4,100,39,0,1,0,0,0,0,Jaipur
Rajwadi Dish Gola,4.1,100,29,0,0,0,0,0,0,Jamnagar
Rajwadi Icecream and Gola,4.2,200,20,0,0,0,0,0,0,Jamnagar
Rajwadi Restaurant,3.8,100,33,0,1,0,1,0,0,Udaipur
Rajwadi Thaath,4.1,450,51,0,0,1,1,0,0,Bhopal
Raka sharma ka Dhaba,3.9,100,28,0,1,0,0,0,0,Moradabad
Rakabdar Cafe,3.7,300,26,0,1,1,0,0,0,Bareilly
Rakesh Da Dhaba,3.8,300,26,0,1,0,0,0,0,Mumbai
Rakesh Veg Biryani,4.1,100,16,1,0,0,0,0,0,Kanpur
Rakshit International,4,100,34,0,1,0,0,0,0,Belgaum
Rakshit Sweets,3.7,100,45,0,0,0,0,0,0,Kolkata
Rakshit Sweets,4.3,350,36,1,0,0,1,0,0,Kolkata
Ralli's,3.9,250,33,1,0,0,1,0,0,Kolkata
Ram Asrey,4.2,200,21,1,0,0,1,0,0,Lucknow
Ram Aur Shayam Golawala,4.3,100,19,0,0,0,0,0,0,Rajkot
Ram Aur Shyam Golawala,3.5,350,28,0,0,0,0,0,0,Rajkot
Ram Aur Shyam Golawala,4,100,28,0,0,0,0,0,0,Rajkot
Ram Aur Shyam Ras Golawala,3.4,100,26,0,0,0,0,0,0,Rajkot
Ram Babu Hotel And Restaurant,3.6,100,31,0,1,0,0,1,0,Patna
Ram Babu Parathe Wale,4.1,400,38,0,1,1,0,0,0,Jaipur
Ram Bhandar,3.9,100,23,1,0,1,1,0,0,Nagpur
Ram Chandra Litti Dukan,4.3,100,18,0,0,0,0,0,0,Dhanbad
Ram Chandra Sahai Anand Swaroop Rewri Sweets And Bakers,4.4,200,34,0,1,1,1,0,0,Meerut
Ram Chandra Sahai Sweets,4,250,32,0,0,0,0,0,0,Meerut
Ram Chat Bhandar,4.1,150,46,0,0,0,1,0,0,NCR
Ram Chinese Food Center,4.1,300,28,0,0,0,0,0,0,Agra
Ram Chole Bhature,3.4,50,38,0,1,0,0,0,0,Nagpur
Ram Corner,3.9,200,39,0,0,1,1,0,0,Kanpur
Ram Dhan Pakore Wale,4.3,450,26,0,0,0,1,0,0,Jalandhar
Ram G Samosa Wala,3.9,350,37,0,0,0,1,0,0,Delhi NCR
Ram G Samose Wala,4,50,46,0,0,0,1,0,0,Delhi NCR
Ram Janki Mishtan Bhandar,4.1,100,25,0,0,0,1,0,0,Lucknow
Ram Ji Dhaba,3.9,100,40,0,1,0,1,0,0,Saharanpur
Ram Ke Chole Bhature,4.1,150,24,0,1,0,0,0,0,Solapur
Ram Ki Bandi,4.1,150,41,1,0,0,0,0,0,Hyderabad
Ram Krishna,4.2,100,29,1,1,1,1,0,0,Pune
Ram Lal Chole Bhature,4.2,50,18,0,0,0,1,0,0,Meerut
Ram Lal Ji Ke Mashoor Chole Bhature,4,50,17,0,0,1,0,0,0,Meerut
Ram Mahal,3.7,150,38,1,1,1,1,1,0,Mumbai
Ram Misthan Bhandar RMB,4.3,100,18,0,0,0,1,0,0,Kanpur
Ram Narayan Khaste Wale,4.4,200,20,0,0,0,1,0,0,Kanpur
Ram Paradise,3.9,150,38,0,1,1,0,0,0,Siliguri
Ram Prasad Chat Wala,4,50,32,0,0,0,1,0,0,Kanpur
Ram Rasoi Dhaba,4,100,32,1,1,1,0,0,0,Jaipur
Ram Rasoi Yadav Dhaba Purana,3.7,100,33,0,1,0,0,0,0,Agra
Ram Restaurant,4.3,250,45,0,1,0,0,0,0,Kanpur
Rama Bagh Multi Cuisine Restaurant,4.2,150,37,0,1,1,0,0,0,Udaipur
Rama bhojanalaya,3.8,150,34,1,1,1,1,0,0,Kanpur
Rama Express Foods,3.2,300,57,0,1,0,0,0,0,Patna
Rama Fast Food,4.1,200,25,1,1,0,0,0,0,Nashik
Rama Inn Restaurant,4.1,100,38,0,1,1,0,1,0,Lucknow
Rama Juice Centre,4.1,150,38,0,0,0,0,0,0,Jaipur
Rama Ke Chole Bhature,3.2,200,35,0,1,0,0,0,0,Kota
Rama Saini Hotel,3.7,200,35,0,1,0,0,0,0,Dehradun
Ramachandra Parlour,4.2,100,17,1,0,0,0,0,0,Visakhapatnam
Ramachandra Restaurant,4.1,100,17,0,1,0,0,1,0,Visakhapatnam
Raman Dosawala,4,100,26,1,0,0,0,0,0,Jaipur
Ramana Hotel,4,150,32,0,1,1,0,0,0,Udaipur
Ramantra Bakers,3.9,100,30,0,0,0,0,0,1,Rishikesh
Rama's Cafe,4,150,44,0,0,0,1,0,0,Dehradun
Ramavtar's Marwadi Tiffins,3.6,300,38,0,1,0,0,0,0,Dhanbad
Rambabu Ke Parathe,4.1,150,37,0,1,0,0,0,0,Agra
Rambhai Special Butter Patties,4.9,100,29,0,0,0,1,0,0,Firozabad
Ramble,4.1,150,27,0,1,1,0,0,0,Ujjain
Rambles Restaurant,4,250,40,0,1,0,0,1,0,Indore
Ramchandra Kulfi & Juice Center,4.4,200,22,0,0,0,0,0,0,Jaipur
Ramdas Raghuveer Paratha,4.5,100,35,0,1,0,1,0,0,Nashik
Ramdeo,4,200,25,1,1,1,0,0,0,Mumbai
Ramdev Dosa Corner,3.7,200,32,1,0,1,1,0,0,Jodhpur
Ramdev Dosa Corner,4.1,300,24,1,0,1,0,0,0,Jodhpur
Ramdev Dosa House,4,150,35,1,0,1,0,0,0,Jodhpur
Ramdev Fast Food,3.8,100,32,1,0,1,0,0,0,Jodhpur
Ramdev Fast Food,4.1,100,35,1,0,1,0,0,0,Jodhpur
Ramdev Pav Bhaji,3.8,100,25,0,0,1,0,0,0,Jodhpur
Ramdev's Khana Khazana,3.7,100,24,0,1,0,0,0,0,Raipur
Ramen,4,100,37,0,0,1,0,0,0,Lucknow
Ramesh Da Dhaba,4.1,200,22,0,1,0,0,0,0,Mumbai
Ramesh Dhaba,3.7,550,81,0,1,0,0,0,0,NCR
Ramesh Madrasi Dosa,4.3,200,22,1,0,0,0,0,0,Meerut
Ramesh Masala Dosa,4,100,30,1,0,0,1,0,0,Indore
Ramesh Masala Dosa,4,200,32,1,0,0,0,0,0,Indore
Ramesh Milk Bar,4.1,250,26,0,0,0,0,0,0,Amritsar
Ramesh Namkeen Bhandar,4.4,100,43,0,1,0,1,0,0,NCR
Ramesh Pulka Point And Fast Foods,4.4,200,19,0,1,0,0,0,0,Vijayawada
Ramesh South Indian,4.2,150,23,1,0,0,0,0,0,Ujjain
Ramesh South Indian,4.3,100,23,1,0,0,0,0,0,Indore
Rameshbhai Bhelwala,3.9,100,37,0,0,1,1,0,0,Surat
Rameshwaram Food Plaza,3.5,100,36,0,1,0,0,0,0,Bareilly
Rami Foods ( Heaven Pizza & Cafe),4.2,100,25,0,0,0,0,0,0,Kolhapur
Ramji Pavbhaji,3.6,200,24,0,1,0,1,0,0,Nashik
Ramji Snacks,3.9,100,29,0,1,0,0,0,0,Madurai
Ramji Snacks,4.3,100,27,0,0,0,1,0,0,Asansol
Ramji's Food Plaza,4.2,400,36,1,1,1,0,0,0,Nagpur
Ramkrishna Meals,4.2,150,53,1,1,1,0,0,0,Nagpur
Ramlal Chhole Bhature Wale And Fast Food,3.4,200,28,0,1,0,0,0,0,Meerut
Ramnagar Bawarchi,3.7,100,45,1,1,0,0,1,0,Hyderabad
Ramo Sweets,4,100,29,0,0,0,0,0,0,Meerut
Ramponni,4.1,300,46,1,1,0,0,0,0,Mangalore
Ram's Chappathi Center,4.6,150,21,1,1,0,0,0,0,Madurai
Ram's Coffee,4.3,200,28,0,0,0,1,0,0,Vellore
Ramsar Bakery,3.9,100,19,0,0,1,0,0,1,Pune
Ramu Kaka,3.2,250,61,0,1,0,1,0,0,Guwahati
Ramu Kaka Restaurant,4,100,27,0,1,1,0,0,0,Bhopal
Ramus Cafe And Restaurant,3.6,250,59,1,1,0,1,0,0,Indore
Ramus Sweets And Bakery,4.2,450,10,0,0,0,1,0,1,Vijayawada
Ramzee Chicken Biryani,3.4,150,36,0,1,0,0,1,0,Lucknow
Ranaji Special,3.7,100,22,0,1,0,0,0,0,Udaipur
Ranchi Cake Shop,4.2,100,24,0,0,0,0,0,1,Ranchi
Ranchi Flowers And Cakes,4.2,400,22,0,0,0,0,0,1,Ranchi
Ranchoo,4.3,200,45,0,0,0,0,0,0,Tirunelveli
Randal Sweet & Farshan,3.7,100,28,0,0,0,0,0,0,Jamnagar
Randhan,3.8,100,66,0,0,0,0,0,0,Kolkata
Randhan Restaurant,3.5,100,23,1,0,1,0,0,0,Amravati
Randhan Restaurant,4,150,38,0,1,0,1,0,0,Guwahati
Rang De Basanti,4.3,100,27,0,1,0,0,0,0,Asansol
Rang De Basanti Dhaba,3.8,100,28,0,1,0,0,0,0,Gorakhpur
Rang De Basanti Dhaba,3.8,200,44,0,1,0,0,0,0,Raipur
Rang De Basanti Dhaba,4.1,100,45,0,1,0,0,0,0,Bangalore
Rang De Basanti Dhaba - Diner,4,100,54,0,1,0,0,1,0,Guwahati
Rang Mahal - Hotel Ajay International,3.9,250,32,0,1,0,0,0,0,Allahabad
Rang Punjab,3.8,100,28,0,1,0,0,0,0,Amritsar
Rang Restaurant,4.3,150,34,0,1,0,0,1,0,Warangal
Rang Sagar Cafe & Restaurant,3.9,250,25,0,1,1,0,0,0,Udaipur
Rang Sagar Haveli,3.4,100,30,0,1,0,1,0,0,Udaipur
Ranganna Military Hotel,4.3,200,42,1,0,0,0,0,0,Bangalore
Rangoli Foods,4.3,100,28,0,1,0,0,0,0,Jhansi
Rangoli Ice Cream,4.1,150,16,0,0,0,0,0,0,Jamnagar
Rangoli Icecream,4,100,42,0,0,0,0,0,0,Surat
Rangoli Restaurant,4.1,100,32,0,1,1,0,0,0,Vadodara
Rangoli Restaurant & Banquet Hall,4,400,42,0,1,1,1,0,0,Ranchi
Rangoon Zaika,3.8,250,41,0,1,0,0,1,0,Mumbai
Rangrezz Kitchen,4,100,34,0,1,0,0,1,0,Bareilly
Rangrezza Restaurant,4.1,100,30,0,1,0,0,1,0,Gorakhpur
Ranisa,4.3,200,30,0,0,0,0,0,0,NCR
Ranjan Snack Foods,4.2,300,25,1,1,1,1,0,0,Lucknow
Ranjeet Daa Dhaba,4.1,250,47,0,1,0,0,1,0,Mumbai
Ranjeet Dhaba,3.9,100,19,0,1,0,0,0,0,Kanpur
Ranjeet Restaurant,3.5,100,45,0,1,0,0,0,0,Darbhanga
Ranjeet's Kitchen,3.9,100,30,0,1,1,0,0,0,Indore
Ranjith Canteen,4.1,50,27,1,0,0,0,0,0,Coimbatore
Ranjith's Masala Tea,4,150,26,0,0,0,1,0,0,Coimbatore
Ranjit's Lakeview,4.2,100,38,0,1,0,0,0,0,Bhopal
Ranna Baati,4.2,200,38,0,0,0,1,0,0,Jamshedpur
Ranna Ghar,4.1,200,36,0,1,0,0,0,0,Durgapur
Rao Chaha & Rahul Wadewale,3.8,200,39,0,0,0,1,0,0,Pune
Ras Sagar Sweet House,4,150,25,0,0,1,0,0,0,Surat
Ras Sagar The Real Taste,3.3,200,19,0,0,0,0,0,0,Jodhpur
Rasam,4.1,300,28,1,0,0,0,0,0,Patna
Rasam - Taste Of South,4.3,150,37,1,0,0,1,0,0,Dehradun
"Rasam, Pure Vegetarian South Indian Restaurant By The Stadel",4.1,50,47,1,0,0,0,0,0,Kolkata
Rasana Snacks,4.3,150,38,0,0,0,0,0,0,Pune
Rasganga Hygienic Juice Center,3.9,50,22,0,0,0,0,0,0,Bikaner
Rasgulla House,4.3,100,23,0,0,0,0,0,0,Indore
Rashi Paan N Savouries,4.1,50,31,0,0,1,1,0,0,Coimbatore
Rashi Sandwich Corner,4.4,150,29,0,0,1,0,0,0,Coimbatore
Rashid Biryani Plaza,3.9,100,38,0,1,0,0,1,0,NCR
Rashid Chicken,4.1,250,19,0,1,0,0,0,0,Saharanpur
Rashmi Ka Rasoighar,4.3,150,37,0,1,0,0,0,0,Bhopal
Rashmi Poda Pitha,4.3,200,66,0,0,0,0,0,1,Bhubaneswar
Rashmi Sweets,4.3,400,31,0,0,0,1,0,0,Lucknow
Rasik Dining Hall,3.7,100,18,0,1,0,0,0,0,Solapur
Rasika Pure Veg Restaurant,3.9,250,32,0,1,0,0,0,0,Jalgaon
Rasikas Grand Fusion,4.2,100,22,0,1,0,0,0,0,Salem
Raskunj,4.3,300,22,0,0,0,0,0,0,Nagpur
Raslaffan Ice Cream Parlour,4.4,200,30,1,0,1,0,0,0,Mangalore
Rasmalai Sweet & Namkeen,4.1,100,10,0,0,0,0,0,0,Bhavnagar
Rasna Buzz,3.9,100,46,0,0,1,1,0,0,NCR
Rasna Buzz,4,100,21,0,0,1,0,0,0,Gorakhpur
Rasna Buzz,4.3,100,35,0,0,1,1,0,0,Puducherry
Rasna Buzz - Food Court,4.2,200,39,1,1,1,0,0,0,Jabalpur
Rasna Family Restaurant,4.3,100,39,1,1,1,0,0,0,Varanasi
Rasoi,3.9,200,40,1,1,1,0,0,0,Jodhpur
Rasoi - The Train Restaurant,4.1,150,30,1,1,1,0,0,0,Ajmer
Rasoi Bhojanlya,3.5,100,26,0,1,0,0,1,0,Bhopal
Rasoi By Mr Jain,3.9,350,30,0,1,1,0,0,0,Indore
Rasoi Deliverz,4.1,150,25,1,1,1,0,1,0,Udaipur
Rasoi Ghar,4.3,150,57,0,1,0,0,0,0,Guwahati
Rasoi Ghar,4.3,200,45,0,1,1,0,0,0,Lucknow
Rasoi Ghar Se,4.9,100,32,0,1,0,1,0,0,Palakkad
Rasoi Punjab Di,4.1,250,35,0,1,0,1,0,0,Jalandhar
Rasoi Pure Veg Family Restaurant,4,100,37,1,1,0,0,1,0,Solapur
Rasoi Pure Veg Parcel Kitchen,4.3,50,31,0,1,0,0,0,0,Nashik
Rasoi Rajasthan Ki,4,200,64,0,1,1,0,0,0,Varanasi
Rasoi Restaurant,3.7,200,22,0,1,1,0,1,0,Cuttack
Rasoi Restaurant,3.9,250,29,0,1,1,0,0,0,Allahabad
Rasoi Restaurant,4.2,150,36,0,1,0,0,0,0,Jaipur
Rasoi Restaurant - Hotel Relax Inn,4.1,100,41,0,1,1,0,0,0,Udaipur
Rasoi Se,3.6,100,43,0,1,0,1,0,0,Lucknow
Rasoi Studio,3.9,50,23,0,1,1,0,0,1,Rajkot
Rasoi Thali,3.7,200,37,0,1,0,0,0,0,Raipur
Rasoie Multicuisine Restaurant,4,350,18,0,1,0,0,1,0,Vijayawada
Rasoiii Restaurant,3.7,100,36,0,1,1,0,1,0,Patna
Rasooi Magic,4.2,150,36,0,1,0,1,1,0,Mysore
Rasraj,4.2,100,33,1,1,1,0,0,0,Jodhpur
Rasraj & Sons Restaurant,4.1,100,37,0,1,0,0,0,0,Jaipur
Rasraj Sweet Corner,4.1,100,27,0,0,0,0,0,1,Jodhpur
Rasta One Nation,3.9,200,46,0,0,1,0,0,0,Surat
Rasu's The Spice Station,3.9,150,35,0,1,1,0,0,0,Kolkata
Ratan Foods,3.6,200,32,1,0,0,1,0,0,Jamshedpur
Ratan Pizza,3.8,250,41,0,0,1,0,0,1,Agra
Ratan Pizza,4,200,39,0,0,1,1,0,0,Agra
Ratan Shree Friyali Centre,4.2,50,33,0,1,0,0,0,0,Indore
Ratan Sweets Namkeen And Bakery,4,350,20,0,0,0,1,0,0,Kota
Ratanlal Vaishnu Bhojnalya,3.6,150,15,0,0,0,0,1,0,Dehradun
Rathna Sweets,3.5,150,21,0,0,0,1,0,0,Salem
Rathod Snacks,4.4,150,26,0,0,0,1,0,0,Pune
Rathor Dhaba & Fast Food,3.6,150,36,0,1,0,0,0,0,Chandigarh
Rati Kaka Ni Bhaji Pav,3.9,100,40,0,1,0,1,0,0,Surat
Ratna Cafe,4.1,100,31,1,0,0,0,0,0,Chennai
Ratna Raj,4,150,36,0,1,0,0,0,0,Indore
Ratna Veg Cuisine,4.2,200,36,1,1,0,0,1,0,Pune
Ratnagiri Restaurant & Bar,4.2,250,52,0,1,0,0,1,0,Mumbai
Rattilal's - Sitapur Road,3.7,150,20,0,0,0,1,0,0,Lucknow
Ravat Vegetarian Dhaba,3.9,100,35,0,1,0,0,0,0,Jalandhar
Ravechi Dhaba,3.4,50,38,0,1,0,1,0,0,Ahmedabad
Ravenshaw Adda,4.1,150,22,1,1,0,0,1,0,Cuttack
Ravi Alpahar,4.2,50,31,0,0,1,1,0,0,Indore
Ravi Alpahar,4.3,100,10,0,0,1,1,0,0,Indore
Ravi Bakers,3.6,100,26,0,0,0,0,0,1,Jamshedpur
Ravi Dosa Center,3.7,250,22,1,0,0,0,0,0,Jamnagar
Ravi Fast Food,4.3,150,22,0,1,0,0,0,0,Nellore
Ravi Fruit Juice & Shake Corner,4.4,100,22,0,0,0,0,0,0,Kota
Ravi Kabab & Fish Corner,3.6,150,17,0,1,0,0,0,0,Belgaum
Ravi Patties & Mocktail Point,3.9,150,41,0,0,0,1,0,0,Agra
Ravi Raj Di Kulfi,3.8,300,27,0,0,0,0,0,0,NCR
Ravi Sweet Corner,3.6,100,32,0,0,0,1,0,0,Jodhpur
Ravi Tasty Foods,4.1,150,19,0,1,0,0,1,0,Guntur
Ravi Tikki Wala,4.1,350,25,1,0,1,1,0,0,Patiala
Raviraj Restaurant,4.2,250,38,0,1,0,0,1,0,Mumbai
Ravi's Food,3.9,250,35,0,1,0,0,1,0,Nagpur
Ravi's Kitchen,4,150,41,0,1,0,0,1,0,Surat
Ravi's Kitchen,4.1,100,41,0,1,1,0,1,0,Surat
Ravla Restaurant,3.7,250,29,0,1,0,0,0,0,Kota
Raw Blessing,4,100,41,0,1,0,1,0,0,NCR
Rawal Ras Wala,4.1,150,26,0,0,0,0,0,0,Raipur
Rawat Food Point,3.5,200,33,0,0,1,0,0,0,Ludhiana
Rawat Kitchen,3.7,150,30,0,1,0,0,0,0,Dehradun
Rawat Restaurant & Fast Food Corner,3.7,200,36,0,1,1,0,1,0,Dehradun
Rawland,3.6,100,27,0,0,0,0,0,0,Raipur
Rawools Family Restaurant,4.1,200,22,0,1,0,0,0,0,Belgaum
Rayala Vari Ruchulu,3.6,150,56,1,1,0,0,1,0,Hyderabad
Rayalaseema Dosa,4,100,29,1,0,0,0,0,0,Puducherry
Rayar's Mess,4.4,350,37,1,0,0,0,0,0,Chennai
RAYDS - Restaurant At Your Door Step,3.9,150,37,0,1,0,0,0,0,Ranchi
Ray's Cafe & Pizzeria,4.1,550,49,0,0,0,0,0,0,Mumbai
Rayudu Dhaba,4.2,200,29,0,1,0,0,1,0,Nellore
Rayyan Biryani,3.5,100,31,0,1,0,0,1,0,Kolkata
Ray'z Cakes,3.8,150,42,0,0,1,0,0,1,Coimbatore
Raza Star Biryani Point,4,200,26,1,0,0,0,1,0,Vijayawada
Razi Arabia,4.4,250,42,0,1,0,0,0,0,Alappuzha
RB Bakery & More,3,300,29,0,0,0,0,0,1,Jhansi
RB Cafe,3.8,100,42,0,1,1,1,0,0,Jabalpur
RB Food Point,3.7,100,62,0,1,0,0,0,0,Bangalore
RB's Food,3.3,150,36,0,0,0,0,0,0,Nagpur
RB's Rooftop Lounges,4.1,200,33,0,1,1,0,0,0,Raipur
RC Delights Restaurant,4.2,150,38,0,1,1,1,0,0,Varanasi
RC Food Junction,3.6,150,42,0,0,1,1,0,0,Ludhiana
RD Sharma Pav Bhaji,3.8,200,46,1,0,1,1,0,0,Surat
RDX Reloaded,4.3,150,51,0,1,0,0,0,0,NCR
RDZ 1983,3.9,50,37,0,0,1,0,0,0,Jodhpur
Reach Us Hotel,4.1,200,30,0,1,0,0,1,0,Thrissur
Ready In Min,4.3,100,52,1,1,0,1,0,0,Trichy
Ready Mealz,3.8,150,46,0,1,0,1,0,0,Bhopal
Ready To Serve,4,250,77,0,0,1,0,0,0,Guwahati
Real Bakers,4.3,150,25,0,0,1,0,0,1,Ajmer
Real Bakery,3.6,100,34,0,0,1,0,0,1,Chandigarh
Real Hanuman Dosa,3.3,50,24,1,0,0,0,0,0,Sangli
Real Hyderabadi Biryani,4.4,100,24,0,1,0,0,1,0,Raipur
Real Kitchen,4.2,100,33,0,1,0,0,0,0,Cuttack
Real Paprika,3.9,200,25,0,1,0,0,0,0,Ahmedabad
Real Paprika Express Outlet,3.8,100,27,0,0,1,0,0,0,Ahmedabad
Reap Eat,3.9,250,42,0,0,1,0,0,0,Mumbai
Recess,3.8,150,27,0,1,0,0,0,0,Indore
Recipe,3.5,250,38,0,1,0,0,0,0,Jamshedpur
Recipes Train Restaurant,4.1,200,45,0,1,0,0,0,0,Guwahati
Red and Hot,3.8,200,39,0,1,1,0,0,0,Guwahati
Red Bamboo Shoot Restaurant,4.1,200,48,0,0,0,0,0,0,Kolkata
Red Bowl,3.6,250,25,0,1,0,0,0,0,Guwahati
Red Brick Pizza,4,100,24,0,0,1,0,0,0,Rajkot
Red Bubble Cafe,4,150,49,0,0,1,0,0,0,Kolkata
Red Bucket Biryani,3.7,200,32,0,0,0,0,1,0,Hyderabad
Red Bucket Biryani,3.8,100,42,0,1,0,0,1,0,Bangalore
Red Bucket Biryani,4,200,42,0,0,1,0,1,0,Hyderabad
Red Bucket Biryani,4.1,100,13,0,0,0,0,1,0,Visakhapatnam
